

площа	окружність	дов. головної осі	дфаметр Фарета
6313	79331.5	138.29611206054688	89.65467776927807
3814	47928.14	75.51972961425781	69.68597867304376
2473	31076.63	67.41421508789062	56.11346891905772
5030	63208.84	89.56964111328125	80.0274634735968
5580.5	70126.63	98.3968276977539	84.29302034803698
12025	151110.61	145.5728302001953	123.73643572303322
8125.5	102108.04	110.9732437133789	101.7138531407869
6974	87637.87	121.08857727050781	94.2314840431956
5170.5	64974.42	95.0837631225586	81.13744552334119
7708	96861.58	107.8060531616211	99.06629301038085
6013.5	75567.87	95.33377075195312	87.502148557992
5060.5	63592.12	100.48860931396484	80.26972477922352
8901	111853.26	143.45176696777344	106.45705795149368
5361.5	67374.6	91.46853637695312	82.62247768675044
4703.5	59105.92	100.68994903564453	77.38657634668843
4871	61210.79	92.0789794921875	78.75245915147651
6230.5	78294.77	105.07611846923828	89.06693541080456
7958	100003.18	117.72517395019531	100.66002333102465
3443.5	43272.3	84.01478576660156	66.21480478182755
3424	43027.25	74.25631713867188	66.02705658420037
9844	123703.35	129.07102966308594	111.9543213921327
4979	62567.96	86.23180389404297	79.62072401853914
10843.5	136263.44	136.48020935058594	117.50052341728413
7995	100468.13	112.81985473632812	100.89375679474735
5433.5	68279.37	89.25602722167969	83.17539940582496
5414.5	68040.61	105.00747680664062	83.029847133236
6746.5	84779.02	108.62898254394531	92.68177052989317
3103	38993.45	67.30448913574219	62.85588522416346
5137	64553.45	99.81129455566406	80.87417103936541
5712.5	71785.39	89.41126251220703	85.28411868161398
3815.5	47946.99	78.8988265991211	69.69968065161427
5391.5	67751.59	94.65876007080078	82.85331016585656
5837	73349.91	92.05496215820312	86.20846375280762
5402.5	67889.82	87.400390625	82.93778777150808
4922.5	61857.96	99.17437744140625	79.16768064657975
3236	40664.78	66.73018646240234	64.18880873456825
5225.5	65665.57	103.30339813232422	81.56784440582939
6646.5	83522.38	125.76203155517578	91.99231834279567
5923.5	74436.9	95.179931640625	86.84488726021087
4911	61713.45	109.7217788696289	79.07515035834193
4694.5	58992.83	89.06660461425781	77.3125024996554
8715	109515.92	109.60266876220703	105.33889420516499
4189.5	52646.81	87.58232879638672	73.03586155217151
4179.5	52521.15	78.38125610351562	72.94864410817114
7523.5	94543.09	105.2768325805664	97.87347809705649
3169	39822.83	79.85579681396484	63.52083215186755
3195	40149.55	80.65935516357422	63.7808775843422
3113	39119.11	69.41340637207031	62.95708619973261
9161	115120.52	127.8095932006836	108.00068272616996
6709	84307.78	95.37757110595703	92.42382866787226
7820	98269.02	114.78202819824219	99.78343168998035
6126	76981.59	112.39290618896484	88.31684692654967
2539	31906.01	62.37580490112305	56.857323222981385
5120.5	64346.1	92.57332611083984	80.74418300296561
4323	54324.42	80.88084411621094	74.19039393270606
4949	62190.97	98.34123992919922	79.38049197941722
3887	48845.48	79.38176727294922	70.34971293747813
6473	81342.12	95.62937927246094	90.78369662594
5779	72621.06	108.8209228515625	85.77908444967517
3688	46344.77	72.681640625	68.52523214833555
4897	61537.52	83.01150512695312	78.9623584410198
4991.5	62725.04	98.37648010253906	79.72060704451243
3847	48342.83	77.30367279052734	69.98680253159284
5365	67418.58	103.26011657714844	82.64944136232349
2659	33413.98	65.01170349121094	58.18542729456232
3761	47262.12	73.50862884521484	69.20010063395101
5016	63032.92	92.51142883300781	79.91601564387189
2416	30360.35	66.09113311767578	55.46302137532856
4121.5	51792.3	92.68523406982422	72.44071219712002
4060	51019.46	85.56867218017578	71.89820965521159
